datetime,KQ.m@SHFE.rb.last_price,KQ.m@SHFE.rb.highest,KQ.m@SHFE.rb.lowest,KQ.m@SHFE.rb.bid_price1,KQ.m@SHFE.rb.bid_volume1,KQ.m@SHFE.rb.ask_price1,KQ.m@SHFE.rb.ask_volume1,KQ.m@SHFE.rb.volume,KQ.m@SHFE.rb.amount,KQ.m@SHFE.rb.open_interest
2020-03-17 09:00:08.033000000,3552.0,3558.0,3548.0,3551.0,459,3552.0,77,15804,561260740.0,1262856
2020-03-17 09:00:08.530000000,3551.0,3558.0,3548.0,3551.0,421,3552.0,259,16344,580441040.0,1262531
2020-03-17 09:00:09.033000000,3551.0,3558.0,3548.0,3551.0,353,3552.0,161,16526,586905000.0,1262461
2020-03-17 09:00:09.534000000,3550.0,3558.0,3548.0,3550.0,999,3551.0,111,17196,610693970.0,1263027
2020-03-17 09:00:10.035000000,3551.0,3558.0,3548.0,3550.0,655,3551.0,292,17673,627628080.0,1263362
2020-03-17 09:00:10.535000000,3550.0,3558.0,3548.0,3549.0,782,3550.0,70,18394,653224010.0,1263524
2020-03-17 09:00:11.035001000,3549.0,3558.0,3548.0,3549.0,573,3550.0,24,19164,680556540.0,1263320
2020-03-17 09:00:11.534000000,3549.0,3558.0,3548.0,3549.0,313,3550.0,12,19499,692446310.0,1263334
2020-03-17 09:00:12.034000000,3549.0,3558.0,3548.0,3548.0,563,3549.0,327,19866,705470910.0,1263216
2020-03-17 09:00:12.531000000,3546.0,3558.0,3546.0,3546.0,438,3548.0,108,20885,741626410.0,1263547
2020-03-17 09:00:13.033000000,3547.0,3558.0,3546.0,3546.0,407,3547.0,57,21040,747123940.0,1263599
2020-03-17 09:00:13.535000000,3546.0,3558.0,3545.0,3545.0,201,3546.0,608,21496,763293730.0,1263984
2020-03-17 09:00:14.033000000,3545.0,3558.0,3544.0,3544.0,70,3545.0,198,21918,778253330.0,1263783
2020-03-17 09:00:14.532000000,3546.0,3558.0,3543.0,3544.0,59,3546.0,326,22831,810620890.0,1263957
2020-03-17 09:00:15.034000000,3544.0,3558.0,3543.0,3544.0,361,3545.0,201,23342,828738570.0,1263943
2020-03-17 09:00:15.534000000,3547.0,3558.0,3543.0,3546.0,215,3547.0,171,23990,851714400.0,1264130
2020-03-17 09:00:16.034000000,3544.0,3558.0,3543.0,3544.0,200,3545.0,25,24880,883271710.0,1263945
2020-03-17 09:00:16.534000000,3546.0,3558.0,3543.0,3544.0,2,3546.0,530,25860,918007360.0,1264255
2020-03-17 09:00:17.035000000,3544.0,3558.0,3543.0,3543.0,137,3544.0,260,26741,949243830.0,1263996
2020-03-17 09:00:17.532000000,3544.0,3558.0,3543.0,3544.0,69,3545.0,2,27456,974583750.0,1263775
2020-03-17 09:00:18.035000000,3545.0,3558.0,3543.0,3545.0,607,3546.0,32,27576,978838030.0,1263804
2020-03-17 09:00:18.534000000,3546.0,3558.0,3543.0,3546.0,137,3547.0,48,28005,994050070.0,1263572
2020-03-17 09:00:19.035000000,3546.0,3558.0,3543.0,3545.0,372,3546.0,122,28218,1001602830.0,1263424
2020-03-17 09:00:19.532000000,3545.0,3558.0,3543.0,3545.0,172,3546.0,230,28515,1012132160.0,1263461
2020-03-17 09:00:20.034000000,3545.0,3558.0,3543.0,3544.0,404,3545.0,325,28752,1020533700.0,1263407
2020-03-17 09:00:20.535000000,3545.0,3558.0,3543.0,3544.0,332,3545.0,199,28999,1029289470.0,1263178
2020-03-17 09:00:21.033000000,3544.0,3558.0,3543.0,3544.0,317,3545.0,202,29102,1032940360.0,1263123
2020-03-17 09:00:21.533000000,3544.0,3558.0,3543.0,3544.0,185,3545.0,485,29378,1042723030.0,1263232
2020-03-17 09:00:22.033000000,3544.0,3558.0,3543.0,3543.0,301,3545.0,366,29773,1056723770.0,1263369
2020-03-17 09:00:22.530000000,3543.0,3558.0,3543.0,3543.0,105,3544.0,440,30044,1066326590.0,1263399
2020-03-17 09:00:23.034000000,3544.0,3558.0,3542.0,3542.0,1410,3544.0,508,30338,1076742630.0,1263430
2020-03-17 09:00:23.533000000,3543.0,3558.0,3542.0,3542.0,1388,3543.0,243,30512,1082907230.0,1263295
2020-03-17 09:00:24.032000000,3542.0,3558.0,3542.0,3542.0,1374,3543.0,218,30722,1090347100.0,1263150
2020-03-17 09:00:24.526000000,3543.0,3558.0,3542.0,3542.0,1286,3543.0,232,30893,1096404520.0,1263149
2020-03-17 09:00:25.033000000,3542.0,3558.0,3542.0,3542.0,1223,3543.0,160,31045,1101789130.0,1263167
2020-03-17 09:00:25.530000000,3542.0,3558.0,3542.0,3542.0,966,3543.0,189,31343,1112344600.0,1263339
2020-03-17 09:00:26.031000000,3542.0,3558.0,3542.0,3542.0,147,3543.0,348,32259,1144790370.0,1263674
2020-03-17 09:00:26.534000000,3542.0,3558.0,3541.0,3541.0,614,3542.0,1396,32513,1153787030.0,1263713
2020-03-17 09:00:27.032000000,3542.0,3558.0,3540.0,3540.0,1074,3541.0,1,33693,1195573380.0,1264170
2020-03-17 09:00:27.535000000,3540.0,3558.0,3540.0,3540.0,722,3541.0,268,34210,1213876800.0,1264636
2020-03-17 09:00:28.028000000,3540.0,3558.0,3540.0,3540.0,542,3542.0,318,35012,1242275730.0,1264655
2020-03-17 09:00:28.530000000,3540.0,3558.0,3540.0,3540.0,105,3541.0,282,36062,1279454110.0,1264417
2020-03-17 09:00:29.035000000,3540.0,3558.0,3539.0,3539.0,89,3540.0,457,36401,1291455330.0,1264368
2020-03-17 09:00:29.533000000,3540.0,3558.0,3539.0,3539.0,130,3540.0,421,36543,1296481750.0,1264400
2020-03-17 09:00:30.027000000,3540.0,3558.0,3539.0,3539.0,189,3540.0,266,36814,1306074630.0,1264300
2020-03-17 09:00:30.530000000,3539.0,3558.0,3539.0,3539.0,207,3541.0,429,37140,1317615350.0,1264101
2020-03-17 09:00:31.025000000,3539.0,3558.0,3539.0,3538.0,237,3539.0,52,37532,1331488940.0,1263884
2020-03-17 09:00:31.533000000,3539.0,3558.0,3539.0,3540.0,3,3541.0,191,37993,1347808370.0,1263667
2020-03-17 09:00:32.035000000,3541.0,3558.0,3539.0,3541.0,111,3542.0,22,38437,1363531640.0,1263791
2020-03-17 09:00:32.531000000,3541.0,3558.0,3539.0,3541.0,263,3543.0,142,38954,1381843730.0,1263807
2020-03-17 09:00:33.032000000,3541.0,3558.0,3539.0,3541.0,265,3542.0,2,39134,1388219480.0,1263764
2020-03-17 09:00:33.532000000,3542.0,3558.0,3539.0,3541.0,306,3542.0,116,39585,1404197220.0,1263768
2020-03-17 09:00:34.034000000,3543.0,3558.0,3539.0,3543.0,7,3544.0,595,39769,1410714760.0,1263785
2020-03-17 09:00:34.535000000,3542.0,3558.0,3539.0,3544.0,5,3545.0,402,40508,1436903790.0,1264160
2020-03-17 09:00:35.034000000,3542.0,3558.0,3539.0,3542.0,436,3543.0,4,40671,1442679930.0,1264193
2020-03-17 09:00:35.527000000,3543.0,3558.0,3539.0,3543.0,158,3544.0,260,40867,1449625330.0,1264131
2020-03-17 09:00:36.030000000,3544.0,3558.0,3539.0,3544.0,166,3545.0,351,41250,1463199320.0,1264240
2020-03-17 09:00:36.535000000,3545.0,3558.0,3539.0,3545.0,218,3546.0,308,41710,1479506270.0,1264544
2020-03-17 09:00:37.032000000,3547.0,3558.0,3539.0,3546.0,126,3547.0,272,42497,1507408840.0,1264743
2020-03-17 09:00:37.534000000,3547.0,3558.0,3539.0,3546.0,51,3547.0,134,42679,1513863000.0,1264716
2020-03-17 09:00:38.034000000,3547.0,3558.0,3539.0,3547.0,198,3548.0,240,42879,1520956540.0,1264689
2020-03-17 09:00:38.531000000,3547.0,3558.0,3539.0,3547.0,348,3548.0,81,42964,1523972240.0,1264727
2020-03-17 09:00:39.035000000,3548.0,3558.0,3539.0,3548.0,424,3549.0,169,43048,1526952670.0,1264673
2020-03-17 09:00:39.535000000,3549.0,3558.0,3539.0,3549.0,139,3550.0,596,43224,1533198930.0,1264732
2020-03-17 09:00:40.034000000,3550.0,3558.0,3539.0,3549.0,149,3550.0,24,43920,1557905380.0,1264675
2020-03-17 09:00:40.527000000,3550.0,3558.0,3539.0,3550.0,336,3551.0,603,44004,1560887490.0,1264665
2020-03-17 09:00:41.029000000,3551.0,3558.0,3539.0,3551.0,6,3552.0,155,44905,1592879390.0,1264493
2020-03-17 09:00:41.534000000,3551.0,3558.0,3539.0,3550.0,41,3551.0,8,45580,1616845840.0,1264274
2020-03-17 09:00:42.035000000,3551.0,3558.0,3539.0,3550.0,103,3551.0,37,45895,1628031220.0,1264251
2020-03-17 09:00:42.534000000,3551.0,3558.0,3539.0,3551.0,72,3552.0,152,46228,1639856370.0,1264102
2020-03-17 09:00:43.033000000,3552.0,3558.0,3539.0,3552.0,20,3553.0,251,47374,1680551410.0,1264017
2020-03-17 09:00:43.531000000,3551.0,3558.0,3539.0,3550.0,52,3551.0,15,47665,1690880500.0,1263934
2020-03-17 09:00:44.026000000,3547.0,3558.0,3539.0,3546.0,290,3547.0,3,48691,1727282830.0,1263558
2020-03-17 09:00:44.525000000,3547.0,3558.0,3539.0,3545.0,60,3547.0,153,49404,1752570130.0,1263572
2020-03-17 09:00:45.033000000,3545.0,3558.0,3539.0,3544.0,281,3545.0,15,49659,1761610850.0,1263489
2020-03-17 09:00:45.534000000,3545.0,3558.0,3539.0,3544.0,307,3545.0,156,49834,1767814930.0,1263443
2020-03-17 09:00:46.032000000,3545.0,3558.0,3539.0,3545.0,21,3546.0,82,50081,1776571290.0,1263452
2020-03-17 09:00:46.534000000,3546.0,3558.0,3539.0,3545.0,289,3546.0,223,50174,1779868720.0,1263455
2020-03-17 09:00:47.032000000,3545.0,3558.0,3539.0,3545.0,1,3546.0,262,50934,1806807570.0,1263309
2020-03-17 09:00:47.534000000,3545.0,3558.0,3539.0,3544.0,10,3545.0,1031,51166,1815031890.0,1263308
2020-03-17 09:00:48.035000000,3544.0,3558.0,3539.0,3543.0,60,3544.0,246,51687,1833494080.0,1263426
2020-03-17 09:00:48.534000000,3543.0,3558.0,3539.0,3542.0,439,3543.0,447,51831,1838595950.0,1263497
2020-03-17 09:00:49.033000000,3543.0,3558.0,3539.0,3542.0,102,3543.0,330,52314,1855705090.0,1263464
2020-03-17 09:00:49.535000000,3542.0,3558.0,3539.0,3542.0,69,3543.0,329,52366,1857547040.0,1263454
2020-03-17 09:00:50.028000000,3543.0,3558.0,3539.0,3542.0,90,3543.0,303,52412,1859176620.0,1263445
2020-03-17 09:00:50.530000000,3543.0,3558.0,3539.0,3542.0,116,3543.0,290,52428,1859743480.0,1263441
2020-03-17 09:00:51.035000000,3543.0,3558.0,3539.0,3542.0,86,3543.0,139,52612,1866262270.0,1263406
2020-03-17 09:00:51.529000000,3544.0,3558.0,3539.0,3543.0,70,3544.0,334,52824,1873773070.0,1263423
2020-03-17 09:00:52.033000000,3543.0,3558.0,3539.0,3543.0,601,3544.0,292,52839,1874304540.0,1263430
2020-03-17 09:00:52.533000000,3544.0,3558.0,3539.0,3544.0,188,3545.0,787,53016,1880577430.0,1263410
2020-03-17 09:00:53.032000000,3545.0,3558.0,3539.0,3545.0,93,3546.0,213,53890,1911562290.0,1263856
2020-03-17 09:00:53.531000000,3546.0,3558.0,3539.0,3546.0,64,3547.0,277,54077,1918193320.0,1263947
2020-03-17 09:00:54.032000000,3546.0,3558.0,3539.0,3547.0,3,3548.0,96,54278,1925322720.0,1263993
2020-03-17 09:00:54.533000000,3547.0,3558.0,3539.0,3547.0,377,3548.0,92,54368,1928515740.0,1264041
2020-03-17 09:00:55.027000000,3548.0,3558.0,3539.0,3548.0,126,3549.0,54,54508,1933482940.0,1264004
2020-03-17 09:00:55.533000000,3548.0,3558.0,3539.0,3547.0,344,3548.0,7,54738,1941644060.0,1263858
2020-03-17 09:00:56.033000000,3548.0,3558.0,3539.0,3548.0,42,3549.0,140,54829,1944872760.0,1263907
2020-03-17 09:00:56.535000000,3549.0,3558.0,3539.0,3547.0,375,3549.0,139,55589,1971840750.0,1263964
2020-03-17 09:00:57.032000000,3549.0,3558.0,3539.0,3548.0,8,3549.0,274,55921,1983617860.0,1263813
2020-03-17 09:00:57.535000000,3548.0,3558.0,3539.0,3547.0,106,3548.0,255,56032,1987556120.0,1263722
2020-03-17 09:00:58.034000000,3547.0,3558.0,3539.0,3546.0,80,3547.0,51,56242,1995004430.0,1263629
2020-03-17 09:00:58.532000000,3546.0,3558.0,3539.0,3547.0,8,3548.0,112,56442,2002098720.0,1263659
2020-03-17 09:00:59.035000000,3548.0,3558.0,3539.0,3547.0,303,3549.0,316,56521,2004901470.0,1263678
2020-03-17 09:00:59.535000000,3548.0,3558.0,3539.0,3548.0,14,3549.0,294,56558,2006214150.0,1263688
2020-03-17 09:01:00.033000000,3548.0,3558.0,3539.0,3548.0,2,3549.0,294,56688,2010826680.0,1263733
2020-03-17 09:01:00.532000000,3547.0,3558.0,3539.0,3547.0,450,3548.0,282,56870,2017283130.0,1263627
2020-03-17 09:01:01.035000000,3547.0,3558.0,3539.0,3547.0,436,3548.0,70,57115,2025975520.0,1263790
2020-03-17 09:01:01.535000000,3547.0,3558.0,3539.0,3547.0,472,3548.0,104,57232,2030126480.0,1263818
2020-03-17 09:01:02.030000000,3548.0,3558.0,3539.0,3547.0,460,3548.0,108,57296,2032396980.0,1263837
2020-03-17 09:01:02.532000000,3548.0,3558.0,3539.0,3547.0,508,3548.0,106,57317,2033141920.0,1263829
2020-03-17 09:01:03.034000000,3547.0,3558.0,3539.0,3547.0,471,3548.0,175,57399,2036050850.0,1263806
2020-03-17 09:01:03.522000000,3547.0,3558.0,3539.0,3546.0,333,3547.0,52,57903,2053927680.0,1263747
2020-03-17 09:01:04.035000000,3547.0,3558.0,3539.0,3546.0,65,3547.0,122,58223,2065275360.0,1263676
2020-03-17 09:01:04.531000000,3546.0,3558.0,3539.0,3545.0,432,3546.0,4,58731,2083287080.0,1263448
2020-03-17 09:01:05.035000000,3546.0,3558.0,3539.0,3545.0,439,3547.0,141,59088,2095946390.0,1263561
2020-03-17 09:01:05.535000000,3547.0,3558.0,3539.0,3546.0,22,3547.0,128,59102,2096442900.0,1263564
2020-03-17 09:01:06.030000000,3545.0,3558.0,3539.0,3546.0,50,3547.0,25,59474,2109634750.0,1263502
2020-03-17 09:01:06.532000000,3546.0,3558.0,3539.0,3546.0,154,3547.0,84,59574,2113181410.0,1263484
2020-03-17 09:01:07.035000000,3546.0,3558.0,3539.0,3546.0,195,3548.0,250,59677,2116834790.0,1263566
2020-03-17 09:01:07.535000000,3546.0,3558.0,3539.0,3547.0,10,3548.0,312,59701,2117685990.0,1263578
2020-03-17 09:01:08.034000000,3546.0,3558.0,3539.0,3545.0,371,3546.0,39,59953,2126621860.0,1263495
2020-03-17 09:01:08.534000000,3546.0,3558.0,3539.0,3546.0,384,3547.0,86,60083,2131231890.0,1263570
2020-03-17 09:01:09.013000000,3546.0,3558.0,3539.0,3546.0,296,3547.0,55,60198,2135310730.0,1263581
2020-03-17 09:01:09.533000000,3547.0,3558.0,3539.0,3546.0,508,3547.0,159,60232,2136516690.0,1263609
2020-03-17 09:01:10.033000000,3546.0,3558.0,3539.0,3546.0,140,3547.0,169,60730,2154176150.0,1263580
2020-03-17 09:01:10.527000000,3546.0,3558.0,3539.0,3545.0,719,3546.0,97,60894,2159991520.0,1263495
2020-03-17 09:01:11.032000000,3545.0,3558.0,3539.0,3544.0,354,3545.0,97,61679,2187819760.0,1263247
2020-03-17 09:01:11.533000000,3543.0,3558.0,3539.0,3543.0,647,3544.0,33,62051,2201003440.0,1263178
2020-03-17 09:01:12.031000000,3544.0,3558.0,3539.0,3543.0,397,3544.0,203,62437,2214680560.0,1263191
2020-03-17 09:01:12.527000000,3544.0,3558.0,3539.0,3542.0,370,3544.0,261,62917,2231687180.0,1263038
2020-03-17 09:01:13.033000000,3543.0,3558.0,3539.0,3542.0,364,3543.0,75,62983,2234025620.0,1263021
2020-03-17 09:01:13.534000000,3543.0,3558.0,3539.0,3542.0,385,3543.0,112,63006,2234840500.0,1263037
2020-03-17 09:01:14.034000000,3544.0,3558.0,3539.0,3543.0,63,3544.0,291,63102,2238241790.0,1263074
2020-03-17 09:01:14.532000000,3543.0,3558.0,3539.0,3543.0,132,3544.0,232,63137,2239482020.0,1263075
2020-03-17 09:01:15.031000000,3543.0,3558.0,3539.0,3543.0,194,3545.0,418,63405,2248979620.0,1263251
2020-03-17 09:01:15.533000000,3545.0,3558.0,3539.0,3544.0,63,3545.0,535,63446,2250432980.0,1263245
2020-03-17 09:01:16.032000000,3545.0,3558.0,3539.0,3543.0,251,3545.0,512,63553,2254225270.0,1263161
2020-03-17 09:01:16.526000000,3544.0,3558.0,3539.0,3544.0,9,3545.0,512,63657,2257911030.0,1263101
2020-03-17 09:01:17.021000000,3545.0,3558.0,3539.0,3544.0,28,3545.0,446,63741,2260888690.0,1263090
2020-03-17 09:01:17.533000000,3544.0,3558.0,3539.0,3544.0,29,3546.0,669,64256,2279144940.0,1262992
2020-03-17 09:01:18.035000000,3545.0,3558.0,3539.0,3545.0,27,3546.0,650,64298,2280633840.0,1262991
2020-03-17 09:01:18.535000000,3545.0,3558.0,3539.0,3545.0,116,3546.0,621,64326,2281626440.0,1262992
2020-03-17 09:01:19.030000000,3545.0,3558.0,3539.0,3545.0,29,3546.0,586,64481,2287121530.0,1262979
2020-03-17 09:01:19.532000000,3544.0,3558.0,3539.0,3544.0,271,3545.0,99,64565,2290099550.0,1262963
2020-03-17 09:01:20.026000000,3545.0,3558.0,3539.0,3544.0,294,3545.0,115,64599,2291304730.0,1262950
2020-03-17 09:01:20.529000000,3544.0,3558.0,3539.0,3544.0,243,3545.0,226,64628,2292332520.0,1262928
2020-03-17 09:01:21.030000000,3545.0,3558.0,3539.0,3544.0,226,3545.0,230,64659,2293431400.0,1262913
2020-03-17 09:01:21.531000000,3545.0,3558.0,3539.0,3544.0,233,3545.0,138,64745,2296480090.0,1262927
2020-03-17 09:01:22.034000000,3545.0,3558.0,3539.0,3545.0,158,3546.0,365,65012,2305945240.0,1263156
2020-03-17 09:01:22.535000000,3545.0,3558.0,3539.0,3546.0,36,3547.0,349,65414,2320198890.0,1263252
2020-03-17 09:01:23.027000000,3546.0,3558.0,3539.0,3546.0,181,3547.0,282,65427,2320659920.0,1263253
2020-03-17 09:01:23.534000000,3547.0,3558.0,3539.0,3546.0,161,3547.0,206,65484,2322681620.0,1263210
2020-03-17 09:01:24.028000000,3547.0,3558.0,3539.0,3546.0,146,3547.0,202,65533,2324419240.0,1263224
2020-03-17 09:01:24.530000000,3547.0,3558.0,3539.0,3546.0,173,3547.0,188,65551,2325057660.0,1263222
2020-03-17 09:01:25.032000000,3547.0,3558.0,3539.0,3546.0,111,3547.0,10,65917,2338037990.0,1263398
2020-03-17 09:01:25.527000000,3547.0,3558.0,3539.0,3547.0,120,3548.0,467,66096,2344387630.0,1263495
2020-03-17 09:01:26.021000000,3547.0,3558.0,3539.0,3547.0,172,3548.0,412,66196,2347934670.0,1263585
2020-03-17 09:01:26.531000000,3548.0,3558.0,3539.0,3547.0,199,3548.0,431,66255,2350027510.0,1263603
2020-03-17 09:01:27.029000000,3547.0,3558.0,3539.0,3548.0,1,3549.0,315,66774,2368441000.0,1263414
2020-03-17 09:01:27.535000000,3547.0,3558.0,3539.0,3547.0,193,3548.0,41,66907,2373159650.0,1263414
2020-03-17 09:01:28.027000000,3548.0,3558.0,3539.0,3548.0,180,3549.0,348,66956,2374898160.0,1263426
2020-03-17 09:01:28.530000000,3549.0,3558.0,3539.0,3548.0,43,3549.0,51,67535,2395445040.0,1263727
2020-03-17 09:01:29.034000000,3549.0,3558.0,3539.0,3548.0,187,3549.0,58,67709,2401619990.0,1263793
2020-03-17 09:01:29.533000000,3549.0,3558.0,3539.0,3549.0,282,3550.0,557,67786,2404352720.0,1263842
2020-03-17 09:01:30.035000000,3549.0,3558.0,3539.0,3549.0,400,3550.0,512,67871,2407370010.0,1263795
2020-03-17 09:01:30.535000000,3550.0,3558.0,3539.0,3550.0,11,3551.0,363,68479,2428953380.0,1263985
2020-03-17 09:01:31.031000000,3550.0,3558.0,3539.0,3551.0,40,3552.0,524,68824,2441203970.0,1264154
2020-03-17 09:01:31.535000000,3552.0,3558.0,3539.0,3551.0,120,3552.0,455,69021,2448199910.0,1264060
2020-03-17 09:01:32.035000000,3552.0,3558.0,3539.0,3551.0,41,3552.0,440,69154,2452922810.0,1264017
2020-03-17 09:01:32.535000000,3551.0,3558.0,3539.0,3551.0,178,3552.0,445,69244,2456118830.0,1264018
2020-03-17 09:01:33.035000000,3551.0,3558.0,3539.0,3551.0,33,3552.0,204,69703,2472419930.0,1263981
2020-03-17 09:01:33.525000000,3552.0,3558.0,3539.0,3551.0,168,3552.0,154,69815,2476397800.0,1263939
2020-03-17 09:01:34.027000000,3551.0,3558.0,3539.0,3551.0,211,3552.0,60,69905,2479594200.0,1263936
2020-03-17 09:01:34.534000000,3552.0,3558.0,3539.0,3552.0,83,3553.0,333,70021,2483714620.0,1263907
2020-03-17 09:01:35.028000000,3553.0,3558.0,3539.0,3551.0,204,3553.0,271,70339,2495010990.0,1263731
2020-03-17 09:01:35.535000000,3552.0,3558.0,3539.0,3552.0,10,3553.0,240,70579,2503536580.0,1263595
2020-03-17 09:01:36.027000000,3553.0,3558.0,3539.0,3552.0,25,3553.0,77,71032,2519628720.0,1263668
2020-03-17 09:01:36.528000000,3552.0,3558.0,3539.0,3552.0,37,3553.0,107,71262,2527799060.0,1263654
2020-03-17 09:01:37.032000000,3552.0,3558.0,3539.0,3551.0,107,3552.0,5,71526,2537176020.0,1263471
2020-03-17 09:01:37.530000000,3552.0,3558.0,3539.0,3551.0,36,3552.0,135,71696,2543213220.0,1263352
2020-03-17 09:01:38.032000000,3551.0,3558.0,3539.0,3550.0,976,3551.0,113,71832,2548042780.0,1263383
2020-03-17 09:01:38.532000000,3550.0,3558.0,3539.0,3549.0,282,3550.0,59,72988,2589080410.0,1262752
2020-03-17 09:01:39.033000000,3549.0,3558.0,3539.0,3548.0,687,3549.0,35,73326,2601075870.0,1262912
2020-03-17 09:01:39.524000000,3549.0,3558.0,3539.0,3548.0,550,3549.0,666,73501,2607285640.0,1262866
2020-03-17 09:01:40.034000000,3549.0,3558.0,3539.0,3547.0,600,3549.0,657,74088,2628112830.0,1262559
2020-03-17 09:01:40.536000000,3548.0,3558.0,3539.0,3547.0,568,3548.0,51,74135,2629780050.0,1262552
2020-03-17 09:01:41.035000000,3548.0,3558.0,3539.0,3547.0,582,3548.0,112,74152,2630383190.0,1262556
2020-03-17 09:01:41.533000000,3547.0,3558.0,3539.0,3547.0,586,3548.0,50,74292,2635350340.0,1262495
2020-03-17 09:01:42.034000000,3549.0,3558.0,3539.0,3548.0,55,3549.0,302,74404,2639324310.0,1262579
2020-03-17 09:01:42.520000000,3548.0,3558.0,3539.0,3548.0,260,3550.0,449,74726,2650751910.0,1262596
2020-03-17 09:01:43.016000000,3549.0,3558.0,3539.0,3549.0,65,3550.0,349,74733,2651000300.0,1262591
2020-03-17 09:01:43.519000000,3549.0,3558.0,3539.0,3548.0,344,3550.0,315,74864,2655649490.0,1262489
2020-03-17 09:01:44.034000000,3549.0,3558.0,3539.0,3548.0,320,3549.0,9,74878,2656146300.0,1262487
2020-03-17 09:01:44.535000000,3549.0,3558.0,3539.0,3548.0,358,3549.0,17,74957,2658950290.0,1262483
2020-03-17 09:01:45.035000000,3549.0,3558.0,3539.0,3548.0,396,3549.0,5,74979,2659731050.0,1262487
2020-03-17 09:01:45.535000000,3548.0,3558.0,3539.0,3548.0,388,3550.0,280,75021,2661221710.0,1262487
2020-03-17 09:01:46.032000000,3550.0,3558.0,3539.0,3549.0,25,3550.0,61,75254,2669492850.0,1262558
2020-03-17 09:01:46.534000000,3549.0,3558.0,3539.0,3549.0,521,3550.0,84,75334,2672332550.0,1262546
2020-03-17 09:01:47.034000000,3549.0,3558.0,3539.0,3549.0,415,3551.0,603,75589,2681383410.0,1262544
2020-03-17 09:01:47.522000000,3550.0,3558.0,3539.0,3550.0,72,3551.0,600,75815,2689404950.0,1262548
2020-03-17 09:01:48.034000000,3550.0,3558.0,3539.0,3549.0,214,3550.0,53,75918,2693061450.0,1262608
2020-03-17 09:01:48.530000000,3549.0,3558.0,3539.0,3549.0,227,3550.0,136,75936,2693700320.0,1262620
2020-03-17 09:01:49.034000000,3550.0,3558.0,3539.0,3549.0,225,3550.0,201,75975,2695084760.0,1262626
2020-03-17 09:01:49.532000000,3550.0,3558.0,3539.0,3549.0,244,3550.0,202,75991,2695652740.0,1262623
2020-03-17 09:01:50.032000000,3549.0,3558.0,3539.0,3549.0,158,3550.0,171,76138,2700870110.0,1262660
2020-03-17 09:01:50.526000000,3549.0,3558.0,3539.0,3549.0,126,3550.0,119,76245,2704668280.0,1262630
2020-03-17 09:01:51.034000000,3550.0,3558.0,3539.0,3549.0,216,3550.0,110,76264,2705342730.0,1262625
2020-03-17 09:01:51.532000000,3549.0,3558.0,3539.0,3549.0,178,3551.0,607,76451,2711980640.0,1262615
2020-03-17 09:01:52.035000000,3550.0,3558.0,3539.0,3550.0,24,3551.0,589,76457,2712193640.0,1262615
2020-03-17 09:01:52.528000000,3550.0,3558.0,3539.0,3550.0,93,3551.0,594,76463,2712406640.0,1262613
2020-03-17 09:01:53.033000000,3551.0,3558.0,3539.0,3550.0,128,3551.0,588,76478,2712939180.0,1262616
2020-03-17 09:01:53.536000000,3550.0,3558.0,3539.0,3550.0,63,3551.0,556,76590,2716915510.0,1262622
